bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P875,S92,9,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P875,S92,9,382.53,382.53,0,1,0,0,382.53,382.53,0,0,0,1,0.0,0.0
P875,S92,9,382.88,0.35000000000002274,0,1,0,0,382.88,382.88,0,1,0,2,0.0,0.35000000000002274
P875,S92,9,383.21,0.3299999999999841,0,1,0,0,383.21,383.21,0,2,0,3,0.0,0.6800000000000068
P875,S92,9,383.52,0.3100000000000023,0,1,0,0,383.52,383.52,0,3,0,4,0.0,0.9900000000000091
P875,S92,9,383.9,0.37999999999999545,0,1,0,0,383.9,383.9,0,4,0,5,0.0,1.3700000000000045
P875,S92,9,384.32,0.4200000000000159,0,1,0,0,384.32,384.32,0,5,0,6,0.0,1.7900000000000205
P875,S92,9,384.66,0.34000000000003183,0,1,0,0,384.66,384.66,0,6,0,7,0.0,2.1300000000000523
P875,S92,9,384.98,0.3199999999999932,0,1,0,0,384.98,384.98,0,7,0,8,0.0,2.4500000000000455
P875,S92,9,385.33,0.3499999999999659,0,1,0,0,385.33,385.33,0,8,0,9,0.0,2.8000000000000114
P875,S92,9,385.67,0.34000000000003183,0,1,0,0,385.67,385.67,0,9,0,10,0.0,3.140000000000043
P875,S92,9,386.01,0.339999999999975,0,1,0,0,386.01,386.01,0,10,0,11,0.0,3.480000000000018
P875,S92,9,386.35,0.34000000000003183,0,1,0,0,386.35,386.35,0,11,0,12,0.0,3.82000000000005
P875,S92,9,386.72,0.37000000000000455,0,1,0,0,386.72,386.72,0,12,0,13,0.0,4.190000000000055
P875,S92,9,387.14,0.4199999999999591,0,1,0,0,387.14,387.14,0,13,0,14,0.0,4.610000000000014
P875,S92,9,387.85,0.7100000000000364,0,1,0,0,387.85,387.85,0,14,0,15,0.0,5.32000000000005
P875,S92,9,389.15,1.2999999999999545,1,0,0,0,389.15,389.15,0,0,1,15,0.0,0.0
P875,S92,9,389.46,0.3100000000000023,1,0,0,0,389.46,389.46,1,0,2,15,0.3100000000000023,0.0
P875,S92,9,389.78,0.3199999999999932,1,0,0,0,389.78,389.78,2,0,3,15,0.6299999999999955,0.0
P875,S92,9,390.07,0.29000000000002046,1,0,0,0,390.07,390.07,3,0,4,15,0.9200000000000159,0.0
P875,S92,9,390.37,0.30000000000001137,1,0,0,0,390.37,390.37,4,0,5,15,1.2200000000000273,0.0
P875,S92,9,390.78,0.40999999999996817,1,0,0,0,390.78,390.78,5,0,6,15,1.6299999999999955,0.0
P875,S92,9,392.45,1.670000000000016,0,1,0,0,392.45,392.45,0,0,6,16,0.0,0.0
P875,S92,9,392.74,0.29000000000002046,0,1,0,0,392.74,392.74,0,1,6,17,0.0,0.29000000000002046
P875,S92,9,393.06,0.3199999999999932,0,1,0,0,393.06,393.06,0,2,6,18,0.0,0.6100000000000136
P875,S92,9,393.42,0.36000000000001364,0,1,0,0,393.42,393.42,0,3,6,19,0.0,0.9700000000000273
