bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P423,S108,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
P423,S108,4,3.59,3.59,0,1,0,0,3.59,3.59,0,0,0,1,0.0,0.0
P423,S108,4,3.92,0.33000000000000007,0,1,0,0,3.92,3.92,0,1,0,2,0.0,0.33000000000000007
P423,S108,4,4.2,0.28000000000000025,0,1,0,0,4.2,4.2,0,2,0,3,0.0,0.6100000000000003
P423,S108,4,4.35,0.14999999999999947,0,1,0,0,4.35,4.35,0,3,0,4,0.0,0.7599999999999998
P423,S108,4,4.43,0.08000000000000007,0,1,0,0,4.43,4.43,0,4,0,5,0.0,0.8399999999999999
P423,S108,4,4.54,0.11000000000000032,0,1,0,0,4.54,4.54,0,5,0,6,0.0,0.9500000000000002
P423,S108,4,4.82,0.28000000000000025,0,1,0,0,4.82,4.82,0,6,0,7,0.0,1.2300000000000004
P423,S108,4,5.12,0.2999999999999998,0,1,0,0,5.12,5.12,0,7,0,8,0.0,1.5300000000000002
P423,S108,4,5.28,0.16000000000000014,0,1,0,0,5.28,5.28,0,8,0,9,0.0,1.6900000000000004
P423,S108,4,5.37,0.08999999999999986,0,1,0,0,5.37,5.37,0,9,0,10,0.0,1.7800000000000002
P423,S108,4,5.46,0.08999999999999986,0,1,0,0,5.46,5.46,0,10,0,11,0.0,1.87
P423,S108,4,5.6,0.13999999999999968,0,1,0,0,5.6,5.6,0,11,0,12,0.0,2.01
P423,S108,4,5.67,0.07000000000000028,0,1,0,0,5.67,5.67,0,12,0,13,0.0,2.08
P423,S108,4,5.92,0.25,0,1,0,0,5.92,5.92,0,13,0,14,0.0,2.33
P423,S108,4,6.1,0.17999999999999972,0,1,0,0,6.1,6.1,0,14,0,15,0.0,2.51
P423,S108,4,6.19,0.09000000000000075,0,1,0,0,6.19,6.19,0,15,0,16,0.0,2.6000000000000005
P423,S108,4,6.5,0.3099999999999996,0,1,0,0,6.5,6.5,0,16,0,17,0.0,2.91
P423,S108,4,6.71,0.20999999999999996,0,1,0,0,6.71,6.71,0,17,0,18,0.0,3.12
P423,S108,4,6.8,0.08999999999999986,0,1,0,0,6.8,6.8,0,18,0,19,0.0,3.21
P423,S108,4,6.91,0.11000000000000032,0,1,0,0,6.91,6.91,0,19,0,20,0.0,3.3200000000000003
P423,S108,4,7.06,0.14999999999999947,0,1,0,0,7.06,7.06,0,20,0,21,0.0,3.4699999999999998
P423,S108,4,7.22,0.16000000000000014,0,1,0,0,7.22,7.22,0,21,0,22,0.0,3.63
P423,S108,4,7.36,0.14000000000000057,0,1,0,0,7.36,7.36,0,22,0,23,0.0,3.7700000000000005
P423,S108,4,7.67,0.3099999999999996,0,1,0,0,7.67,7.67,0,23,0,24,0.0,4.08
P423,S108,4,7.88,0.20999999999999996,0,1,0,0,7.88,7.88,0,24,0,25,0.0,4.29
P423,S108,4,8.09,0.20999999999999996,0,1,0,0,8.09,8.09,0,25,0,26,0.0,4.5
P423,S108,4,8.36,0.2699999999999996,0,1,0,0,8.36,8.36,0,26,0,27,0.0,4.77
P423,S108,4,8.46,0.10000000000000142,0,1,0,0,8.46,8.46,0,27,0,28,0.0,4.870000000000001
P423,S108,4,8.59,0.129999999999999,0,1,0,0,8.59,8.59,0,28,0,29,0.0,5.0
P423,S108,4,8.74,0.15000000000000036,0,1,0,0,8.74,8.74,0,29,0,30,0.0,5.15
P423,S108,4,9.05,0.3100000000000005,0,1,0,0,9.05,9.05,0,30,0,31,0.0,5.460000000000001
P423,S108,4,9.11,0.05999999999999872,0,1,0,0,9.11,9.11,0,31,0,32,0.0,5.52
P423,S108,4,9.28,0.16999999999999993,0,1,0,0,9.28,9.28,0,32,0,33,0.0,5.6899999999999995
P423,S108,4,9.56,0.28000000000000114,0,1,0,0,9.56,9.56,0,33,0,34,0.0,5.970000000000001
P423,S108,4,9.89,0.33000000000000007,0,1,0,0,9.89,9.89,0,34,0,35,0.0,6.300000000000001
P423,S108,4,9.96,0.07000000000000028,0,1,0,0,9.96,9.96,0,35,0,36,0.0,6.370000000000001
P423,S108,4,10.4,0.4399999999999995,0,1,0,0,10.4,10.4,0,36,0,37,0.0,6.8100000000000005
P423,S108,4,10.48,0.08000000000000007,0,1,0,0,10.48,10.48,0,37,0,38,0.0,6.890000000000001
P423,S108,4,10.6,0.11999999999999922,0,1,0,0,10.6,10.6,0,38,0,39,0.0,7.01
P423,S108,4,10.73,0.13000000000000078,0,1,0,0,10.73,10.73,0,39,0,40,0.0,7.140000000000001
P423,S108,4,10.89,0.16000000000000014,0,1,0,0,10.89,10.89,0,40,0,41,0.0,7.300000000000001
P423,S108,4,11.15,0.2599999999999998,0,1,0,0,11.15,11.15,0,41,0,42,0.0,7.5600000000000005
P423,S108,4,11.23,0.08000000000000007,0,1,0,0,11.23,11.23,0,42,0,43,0.0,7.640000000000001
P423,S108,4,11.65,0.41999999999999993,0,1,0,0,11.65,11.65,0,43,0,44,0.0,8.06
P423,S108,4,11.74,0.08999999999999986,0,1,0,0,11.74,11.74,0,44,0,45,0.0,8.15
P423,S108,4,12.16,0.41999999999999993,0,1,0,0,12.16,12.16,0,45,0,46,0.0,8.57
P423,S108,4,12.27,0.10999999999999943,0,1,0,0,12.27,12.27,0,46,0,47,0.0,8.68
P423,S108,4,12.61,0.33999999999999986,0,1,0,0,12.61,12.61,0,47,0,48,0.0,9.02
P423,S108,4,12.7,0.08999999999999986,0,1,0,0,12.7,12.7,0,48,0,49,0.0,9.11
P423,S108,4,13.94,1.2400000000000002,0,1,0,0,13.94,13.94,0,49,0,50,0.0,10.35
P423,S108,4,14.01,0.07000000000000028,0,1,0,0,14.01,14.01,0,50,0,51,0.0,10.42
P423,S108,4,14.09,0.08000000000000007,0,1,0,0,14.09,14.09,0,51,0,52,0.0,10.5
P423,S108,4,14.18,0.08999999999999986,0,1,0,0,14.18,14.18,0,52,0,53,0.0,10.59
P423,S108,4,14.28,0.09999999999999964,0,1,0,0,14.28,14.28,0,53,0,54,0.0,10.69
P423,S108,4,14.52,0.2400000000000002,0,1,0,0,14.52,14.52,0,54,0,55,0.0,10.93
P423,S108,4,14.77,0.25,0,1,0,0,14.77,14.77,0,55,0,56,0.0,11.18
P423,S108,4,15.42,0.6500000000000004,0,1,0,0,15.42,15.42,0,56,0,57,0.0,11.83
P423,S108,4,15.5,0.08000000000000007,0,1,0,0,15.5,15.5,0,57,0,58,0.0,11.91
P423,S108,4,15.57,0.07000000000000028,0,1,0,0,15.57,15.57,0,58,0,59,0.0,11.98
P423,S108,4,15.67,0.09999999999999964,0,1,0,0,15.67,15.67,0,59,0,60,0.0,12.08
P423,S108,4,15.98,0.3100000000000005,0,1,0,0,15.98,15.98,0,60,0,61,0.0,12.39
P423,S108,4,16.19,0.21000000000000085,0,1,0,0,16.19,16.19,0,61,0,62,0.0,12.600000000000001
P423,S108,4,16.29,0.09999999999999787,0,1,0,0,16.29,16.29,0,62,0,63,0.0,12.7
P423,S108,4,16.41,0.120000000000001,0,1,0,0,16.41,16.41,0,63,0,64,0.0,12.82
P423,S108,4,17.54,1.129999999999999,0,1,0,0,17.54,17.54,0,64,0,65,0.0,13.95
P423,S108,4,17.7,0.16000000000000014,0,1,0,0,17.7,17.7,0,65,0,66,0.0,14.11
P423,S108,4,17.8,0.10000000000000142,0,1,0,0,17.8,17.8,0,66,0,67,0.0,14.21
P423,S108,4,17.99,0.18999999999999773,0,1,0,0,17.99,17.99,0,67,0,68,0.0,14.399999999999999
P423,S108,4,18.11,0.120000000000001,0,1,0,0,18.11,18.11,0,68,0,69,0.0,14.52
P423,S108,4,18.24,0.129999999999999,0,1,0,0,18.24,18.24,0,69,0,70,0.0,14.649999999999999
P423,S108,4,18.38,0.14000000000000057,0,1,0,0,18.38,18.38,0,70,0,71,0.0,14.79
P423,S108,4,18.53,0.15000000000000213,0,1,0,0,18.53,18.53,0,71,0,72,0.0,14.940000000000001
P423,S108,4,18.64,0.10999999999999943,0,1,0,0,18.64,18.64,0,72,0,73,0.0,15.05
P423,S108,4,18.98,0.33999999999999986,0,1,0,0,18.98,18.98,0,73,0,74,0.0,15.39
P423,S108,4,19.07,0.08999999999999986,0,1,0,0,19.07,19.07,0,74,0,75,0.0,15.48
P423,S108,4,20.17,1.1000000000000014,0,1,0,0,20.17,20.17,0,75,0,76,0.0,16.580000000000002
P423,S108,4,20.29,0.11999999999999744,0,1,0,0,20.29,20.29,0,76,0,77,0.0,16.7
P423,S108,4,20.69,0.40000000000000213,0,1,0,0,20.69,20.69,0,77,0,78,0.0,17.1
